"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
444,"120","RL",53,3922,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","BrkFace",72,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1258,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2007,"Fin",3,648,"TA","TA","Y",144,16,0,0,0,0,0,6,2007,"New","Partial",2.489740988474
1038,"60","RL",69,9240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",8,5,2001,2002,"Gable","BrkFace",396,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SBrkr",1055,1208,0,2263,0,0,2,1,3,1,"Gd",7,"Typ",1,"BuiltIn",2001,"Fin",2,905,"TA","TA","Y",0,45,0,0,189,0,0,9,2008,"WD","Normal",2.53109322873897
201,"20","RM",80,8546,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","1Fam","1Story",4,5,2003,2004,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1121,1121,"GasA","Ex","Y","SBrkr",1121,0,0,1121,0,0,2,0,2,1,"TA",5,"Typ",0,"Attchd",2003,"RFn",2,440,"TA","TA","Y",132,64,0,0,0,0,0,3,2010,"WD","Normal",2.47227703941949
471,"120","RL",69,6820,"Pave","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","TwnhsE","1Story",8,5,1985,1985,"Gable","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",368,"BLQ",1120,0,1488,"GasA","TA","Y","SBrkr",1502,0,0,1502,1,0,1,1,1,1,"Gd",4,"Typ",0,"Attchd",1985,"RFn",2,528,"TA","TA","Y",0,54,0,0,140,0,0,6,2010,"WD","Normal",2.50669599128397
826,"20","RL",114,14803,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","PosN","1Fam","1Story",10,5,2007,2008,"Hip","BrkFace",816,"Ex","TA","PConc","Ex","TA","Av","GLQ",1636,"Unf",0,442,2078,"GasA","Ex","Y","SBrkr",2084,0,0,2084,1,0,2,0,2,1,"Ex",7,"Typ",1,"Attchd",2007,"Fin",3,1220,"TA","TA","Y",188,45,0,0,0,0,0,6,2008,"New","Partial",2.55419936845951
1329,"50","RM",60,10440,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","None",0,"Gd","Gd","BrkTil","Gd","TA","No","LwQ",493,"Unf",0,1017,1510,"GasW","Ex","Y","SBrkr",1584,1208,0,2792,0,0,2,0,5,1,"TA",8,"Mod",2,"Detchd",1920,"Unf",2,520,"Fa","TA","Y",0,547,0,0,480,0,1150,6,2008,"WD","Normal",2.52195615528819
211,"30","RL",67,5604,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","1Fam","1Story",5,6,1925,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,396,864,"GasA","TA","N","FuseA",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,0,96,0,0,0,0,4,2008,"WD","Normal",2.44171403138207
1226,"80","RL",65,10482,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","SLvl",6,8,1958,1958,"Hip","BrkFace",63,"TA","Gd","CBlock","TA","TA","Av","GLQ",507,"Unf",0,81,588,"GasA","Ex","Y","SBrkr",1138,0,0,1138,0,1,1,0,3,1,"TA",6,"Typ",0,"Attchd",1958,"RFn",1,264,"TA","TA","Y",224,0,0,0,0,0,0,6,2007,"WD","Normal",2.47523410631641
81,"60","RL",100,13000,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","1Fam","2Story",6,6,1968,1968,"Gable","BrkFace",576,"TA","Gd","CBlock","Gd","TA","No","Rec",448,"Unf",0,448,896,"GasA","TA","Y","SBrkr",1182,960,0,2142,0,0,2,1,4,1,"Gd",8,"Typ",1,"Attchd",1968,"Fin",1,509,"TA","TA","Y",0,72,0,0,252,0,0,6,2009,"WD","Normal",2.49922307820942
548,"85","RL",54,7244,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","1Fam","SFoyer",5,7,1970,1970,"Gable","None",0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",619,"Unf",0,149,768,"GasA","Ex","Y","SBrkr",768,0,0,768,1,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1987,"Unf",2,624,"TA","TA","Y",104,0,0,0,0,0,0,4,2007,"WD","Normal",2.46567593253044
1408,"20","RL",69,8780,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","1Fam","1Story",5,5,1985,1985,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",625,"Unf",0,208,833,"GasA","Ex","Y","SBrkr",833,0,0,833,1,0,1,0,3,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,0,0,0,0,0,0,3,2009,"WD","Normal",2.45326582954919
701,"20","RL",85,14331,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","1Fam","1Story",8,5,2002,2002,"Hip","BrkFace",630,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",0,526,1800,"GasA","Ex","Y","SBrkr",1800,0,0,1800,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2002,"Fin",3,765,"TA","TA","Y",270,78,0,0,0,0,0,5,2006,"WD","Normal",2.53784373913326
1079,"120","RM",37,4435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","BrkFace",169,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",3,"Typ",1,"Attchd",2004,"RFn",2,420,"TA","TA","Y",140,0,0,0,0,0,0,5,2006,"WD","Normal",2.48131437654741
1431,"60","RL",60,21930,"Pave","IR3","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","1Fam","2Story",5,5,2005,2005,"Gable","None",0,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,732,732,"GasA","Ex","Y","SBrkr",734,1104,0,1838,0,0,2,1,4,1,"TA",7,"Typ",1,"BuiltIn",2005,"Fin",2,372,"TA","TA","Y",100,40,0,0,0,0,0,7,2006,"WD","Normal",2.49864349514449
82,"120","RM",32,4500,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","BrkFace",443,"TA","Gd","PConc","Ex","Gd","No","GLQ",1201,"Unf",0,36,1237,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"TA",5,"Typ",0,"Attchd",1998,"Fin",2,405,"TA","TA","Y",0,199,0,0,0,0,0,3,2006,"WD","Normal",2.48001603068312
894,"20","RL",69,13284,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","PosN","1Fam","1Story",5,5,1954,1954,"Gable","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",1064,"Unf",0,319,1383,"GasA","TA","Y","SBrkr",1383,0,0,1383,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1954,"Unf",1,354,"TA","TA","Y",511,116,0,0,0,0,0,6,2008,"WD","Normal",2.48604772791755
498,"50","RL",60,9120,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin",7,6,1925,1950,"Gable","None",0,"TA","Gd","PConc","TA","TA","No","Rec",329,"Unf",0,697,1026,"GasA","Ex","Y","SBrkr",1133,687,0,1820,1,0,2,0,4,1,"TA",8,"Typ",0,"Detchd",1925,"Unf",1,240,"TA","TA","N",0,100,0,0,0,0,0,6,2008,"WD","Normal",2.49507898871759
996,"50","RL",51,4712,"Pave","IR1","Lvl","AllPub","Inside","Mod","BrkSide","Feedr","1Fam","1.5Fin",4,7,1946,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",384,"Unf",0,363,747,"GasA","TA","Y","SBrkr",774,456,0,1230,1,0,1,1,3,1,"TA",5,"Typ",0,"Detchd",1946,"Unf",1,305,"TA","TA","Y",0,57,0,0,63,0,0,8,2006,"WD","Abnorml",2.46031441172053
1369,"120","RM",69,4435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story",6,5,2003,2004,"Gable","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",685,"Unf",0,163,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",4,"Typ",0,"Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,0,6,2009,"WD","Normal",2.4746516278832
496,"30","C (all)",60,7879,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","1Fam","1Story",4,5,1920,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",495,"Unf",0,225,720,"GasA","TA","N","FuseA",720,0,0,720,0,0,1,0,2,1,"TA",4,"Typ",0,"none",NA,"none",0,0,"none","none","N",0,523,115,0,0,0,0,11,2009,"WD","Abnorml",2.34758160446743
580,"50","RM",81,12150,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","1Fam","1.5Fin",5,5,1954,1954,"Gable","BrkFace",335,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1050,1050,"GasA","Ex","N","FuseF",1050,745,0,1795,0,0,2,0,4,1,"TA",7,"Typ",0,"Attchd",1954,"Unf",1,352,"Fa","TA","Y",0,0,0,0,0,0,0,11,2008,"WD","Normal",2.46697704838414
1118,"20","RL",57,9764,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","1Fam","1Story",5,7,1967,2003,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",702,"Unf",0,192,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"Gd",5,"Typ",0,"Attchd",1967,"RFn",2,450,"TA","TA","Y",0,0,0,0,0,0,0,5,2008,"WD","Normal",2.46600324507219
896,"60","RL",71,7056,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","2Story",6,5,1963,1963,"Hip","BrkFace",415,"TA","TA","CBlock","TA","TA","No","BLQ",400,"Unf",0,380,780,"GasA","TA","Y","SBrkr",983,813,0,1796,1,0,1,1,4,1,"TA",8,"Typ",1,"Attchd",1963,"RFn",2,483,"TA","TA","Y",0,50,0,0,0,0,0,10,2008,"WD","Normal",2.47227703941949
37,"20","RL",112,10859,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","1Fam","1Story",5,5,1994,1995,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1097,1097,"GasA","Ex","Y","SBrkr",1097,0,0,1097,0,0,1,1,3,1,"TA",6,"Typ",0,"Attchd",1995,"Unf",2,672,"TA","TA","Y",392,64,0,0,0,0,0,6,2009,"WD","Normal",2.47523410631641
1321,"20","RL",70,8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",6,3,1957,1957,"Hip","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",189,"Rec",661,628,1478,"GasA","Gd","Y","SBrkr",1478,0,0,1478,1,0,1,1,3,1,"TA",6,"Typ",2,"Attchd",1957,"RFn",2,442,"TA","TA","Y",114,0,0,0,216,0,0,6,2009,"WD","Normal",2.48163557974718
989,"60","RL",69,12046,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","2Story",6,6,1976,1976,"Gable","BrkFace",298,"TA","TA","CBlock","TA","TA","No","LwQ",156,"Unf",0,692,848,"GasA","TA","Y","SBrkr",1118,912,0,2030,0,0,2,1,4,1,"Gd",8,"Typ",1,"Attchd",1976,"Fin",2,551,"TA","TA","Y",0,224,0,0,0,0,0,6,2007,"WD","Normal",2.49985723388741
499,"20","RL",65,7800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,7,1967,2004,"Hip","BrkFace",89,"TA","TA","PConc","TA","TA","No","ALQ",450,"Unf",0,414,864,"GasA","Ex","Y","SBrkr",899,0,0,899,0,0,1,0,3,1,"Gd",5,"Typ",0,"Attchd",1967,"Fin",1,288,"TA","TA","Y",64,0,0,0,0,0,0,6,2009,"WD","Normal",2.46600324507219
690,"120","RL",61,7577,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",20,"Unf",0,1342,1362,"GasA","Ex","Y","SBrkr",1362,0,0,1362,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2005,"RFn",2,460,"TA","TA","Y",192,28,0,0,0,0,0,6,2007,"WD","Normal",2.49973082599891
1265,"120","RH",34,4060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","TwnhsE","1Story",6,5,1998,1999,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",266,"Unf",0,1139,1405,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",0,"Attchd",1998,"Fin",2,511,"TA","TA","Y",144,68,0,0,0,0,0,8,2008,"COD","Abnorml",2.49372203900416
1279,"60","RL",75,9473,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",8,5,2002,2002,"Gable","none",0,"Gd","TA","PConc","Gd","TA","No","GLQ",804,"Unf",0,324,1128,"GasA","Ex","Y","SBrkr",1128,903,0,2031,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2002,"RFn",2,577,"TA","TA","Y",0,211,0,0,0,0,0,3,2008,"WD","Normal",2.51574419881866
748,"70","RM",65,11700,"Pave","IR1","Lvl","AllPub","Corner","Gtl","OldTown","Norm","1Fam","2Story",7,7,1880,2003,"Mansard","None",0,"Gd","TA","Stone","TA","Fa","No","Unf",0,"Unf",0,1240,1240,"GasW","TA","N","SBrkr",1320,1320,0,2640,0,0,1,1,4,1,"Gd",8,"Typ",1,"Detchd",1950,"Unf",4,864,"TA","TA","N",181,0,386,0,0,0,0,5,2009,"WD","Normal",2.52502220582165
432,"50","RM",60,5586,"Pave","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","1Fam","1.5Fin",6,7,1920,1998,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,901,901,"GasA","Gd","Y","SBrkr",1088,110,0,1198,0,0,1,0,4,1,"TA",7,"Typ",0,"none",NA,"none",0,0,"none","none","N",0,98,0,0,0,0,0,9,2008,"ConLD","Abnorml",2.42378726622124
1113,"20","RL",73,7100,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","1Fam","1Story",5,7,1957,1957,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",708,"Unf",0,108,816,"GasA","TA","Y","FuseA",816,0,0,816,1,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1957,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,0,7,2006,"WD","Normal",2.46593789195201
238,"60","RL",69,9453,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","1Fam","2Story",7,7,1993,2003,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,0,2,2010,"WD","Normal",2.49964643692543
68,"20","RL",72,10665,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","1Story",7,5,2003,2003,"Gable","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ",1013,"Unf",0,440,1453,"GasA","Ex","Y","SBrkr",1479,0,0,1479,1,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2003,"RFn",2,558,"TA","TA","Y",144,29,0,0,0,0,0,6,2007,"WD","Normal",2.51189664399745
1272,"20","RL",69,9156,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","1Fam","1Story",6,7,1968,1968,"Hip","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1489,1489,"GasA","Gd","Y","SBrkr",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",1968,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,0,8,2009,"WD","Normal",2.49585952764076
1327,"30","RH",70,4270,"Pave","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","1Fam","1Story",3,6,1931,2006,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",544,"Unf",0,0,544,"GasA","Ex","Y","SBrkr",774,0,0,774,0,0,1,0,3,1,"Gd",6,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,0,286,0,0,0,0,5,2007,"WD","Normal",2.42278326598578
506,"90","RM",60,7596,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Duplex","2Story",5,5,1952,1952,"Hip","BrkFace",360,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","Gd","Y","SBrkr",960,1000,0,1960,0,0,2,0,4,2,"TA",10,"Typ",0,"Detchd",1952,"Unf",2,400,"TA","TA","N",0,0,0,0,0,0,0,7,2009,"COD","Normal",2.46232535012035
589,"20","RL",65,25095,"Pave","IR1","Low","AllPub","Inside","Sev","ClearCr","Norm","1Fam","1Story",5,8,1968,2003,"Flat","None",0,"TA","TA","CBlock","TA","TA","Gd","GLQ",1324,"Unf",0,113,1437,"GasA","Ex","Y","SBrkr",1473,0,0,1473,2,0,1,0,1,1,"Ex",5,"Typ",2,"Attchd",1968,"Unf",1,452,"TA","TA","Y",0,48,0,0,60,0,0,6,2009,"WD","Partial",2.47406474729747
885,"20","RL",65,7150,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,1967,1967,"Gable","BrkFace",60,"TA","TA","CBlock","TA","TA","No","BLQ",432,"Unf",0,460,892,"GasA","TA","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1967,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD","Normal",2.44347035768206
216,"20","RL",72,10011,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,1957,1996,"Gable","BrkFace",64,"TA","TA","CBlock","TA","TA","No","BLQ",360,"Unf",0,710,1070,"GasA","TA","Y","SBrkr",1236,0,0,1236,0,1,1,0,2,1,"Gd",6,"Min1",1,"Attchd",1957,"Unf",1,447,"TA","TA","Y",0,0,0,0,0,0,0,5,2006,"WD","Normal",2.46885752054031
736,"75","RM",60,10800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","1Fam","2.5Unf",7,7,1914,1970,"Gable","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Rec",390,"Unf",0,490,880,"GasW","Fa","N","SBrkr",880,888,0,1768,0,0,1,1,2,1,"TA",6,"Typ",2,"Detchd",1914,"Unf",2,320,"TA","TA","N",0,341,0,0,0,0,0,10,2006,"WD","Normal",2.48503209856805
1148,"70","RL",75,12000,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","1Fam","2Story",7,7,1941,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",275,"Unf",0,429,704,"GasA","Ex","Y","SBrkr",860,704,0,1564,0,0,1,1,3,1,"Fa",7,"Typ",1,"Attchd",1941,"Unf",1,234,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD","Normal",2.49069652445353
797,"20","RL",71,8197,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",6,5,1977,1977,"Gable","BrkFace",148,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,660,660,"GasA","Ex","Y","SBrkr",1285,0,0,1285,0,0,1,1,3,1,"TA",7,"Typ",1,"Attchd",1977,"RFn",2,528,"TA","TA","Y",138,0,0,0,0,0,0,4,2007,"WD","Normal",2.47435874186485
925,"20","RL",79,10240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,6,1980,1980,"Gable","BrkFace",157,"TA","Gd","CBlock","Gd","TA","No","BLQ",625,"LwQ",1061,0,1686,"GasA","TA","Y","SBrkr",1686,0,0,1686,1,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1980,"Unf",2,612,"TA","TA","Y",384,131,0,0,0,0,0,5,2006,"WD","Normal",2.50494508413677
1155,"60","RL",69,13700,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","2Story",7,6,1965,1988,"Gable","Stone",288,"TA","TA","CBlock","TA","TA","Gd","ALQ",454,"Unf",0,410,864,"GasA","TA","Y","SBrkr",902,918,0,1820,0,0,1,2,4,1,"Gd",8,"Typ",2,"Attchd",1965,"Unf",2,492,"TA","TA","Y",60,84,0,0,273,0,0,5,2008,"WD","Normal",2.50266735611034
1060,"50","RL",69,11275,"Pave","IR1","HLS","AllPub","Corner","Mod","Crawfor","Norm","1Fam","1.5Fin",6,7,1932,1950,"Gable","BrkFace",480,"TA","TA","CBlock","TA","TA","Mn","Rec",297,"LwQ",557,0,854,"GasA","TA","Y","SBrkr",1096,895,0,1991,0,0,1,1,3,1,"TA",7,"Typ",1,"Detchd",1977,"Unf",2,432,"TA","Fa","Y",0,0,19,0,0,0,0,3,2007,"WD","Normal",2.50971168088312
1044,"60","RL",86,11839,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","1Fam","2Story",7,5,1990,1990,"Hip","BrkFace",99,"TA","TA","PConc","Gd","TA","No","GLQ",1085,"Unf",0,390,1475,"GasA","Ex","Y","SBrkr",1532,797,0,2329,1,0,2,1,4,1,"Gd",10,"Typ",1,"Attchd",1990,"Unf",2,514,"TA","TA","Y",192,121,0,0,0,0,0,5,2008,"WD","Normal",2.52390040725109
446,"20","RL",73,9855,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","1Fam","1Story",6,5,1956,1956,"Hip","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1436,1436,"GasA","Fa","Y","SBrkr",1689,0,0,1689,0,0,1,0,3,1,"TA",7,"Typ",1,"Attchd",1956,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,0,11,2009,"COD","Normal",2.46435283012182
869,"60","RL",69,14762,"Pave","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Feedr","1Fam","2Story",5,6,1948,1950,"Gable","None",0,"TA","TA","Slab","none","none","none","none",0,"none",0,0,0,"GasA","Gd","Y","SBrkr",1547,720,53,2320,0,0,2,0,2,1,"TA",7,"Typ",1,"Attchd",1979,"Unf",2,672,"TA","TA","P",120,144,0,0,0,0,0,5,2006,"WD","Normal",2.4880395698902
277,"20","RL",129,9196,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","1Fam","1Story",7,5,2003,2003,"Gable","None",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1560,1560,"GasA","Ex","Y","SBrkr",1560,0,0,1560,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2003,"Fin",2,573,"TA","TA","Y",100,150,0,0,0,0,0,4,2010,"WD","Normal",2.50234211375866
383,"60","RL",79,9245,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","2Story",7,5,2006,2006,"Gable","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,939,939,"GasA","Ex","Y","SBrkr",939,858,0,1797,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd",2006,"RFn",2,639,"TA","TA","Y",144,53,0,0,0,0,0,4,2007,"WD","Normal",2.50727070881937
1389,"20","RL",42,14892,"Pave","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","1Fam","1Story",9,5,2006,2007,"Gable","Stone",160,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1320,"Unf",0,426,1746,"GasA","Ex","Y","SBrkr",1746,0,0,1746,1,0,2,0,3,1,"Ex",7,"Typ",2,"Attchd",2006,"Fin",3,758,"TA","TA","Y",201,39,0,0,0,0,0,10,2009,"WD","Normal",2.55266855209538
1126,"20","RL",60,10434,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,5,1955,1955,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1005,1005,"GasA","TA","Y","SBrkr",1005,0,0,1005,0,0,1,0,2,1,"Fa",5,"Typ",1,"Detchd",1977,"Unf",2,672,"Fa","Fa","Y",0,0,0,0,0,0,0,11,2009,"WD","Normal",2.45553683215155
374,"20","RL",79,10634,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,1953,1953,"Gable","None",0,"TA","TA","PConc","TA","TA","No","BLQ",428,"LwQ",180,0,608,"GasA","TA","Y","SBrkr",1319,0,0,1319,1,0,1,0,3,1,"TA",5,"Min2",0,"Attchd",1953,"Unf",1,270,"TA","TA","Y",66,0,0,0,0,0,0,11,2009,"WD","Normal",2.46129163348326
420,"20","RL",65,8450,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,6,1968,1968,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",775,"Unf",0,281,1056,"GasA","Ex","Y","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1968,"Unf",1,304,"TA","TA","Y",0,85,184,0,0,0,0,7,2010,"WD","Normal",2.47347339994954
373,"120","RL",50,7175,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",623,"LwQ",121,0,744,"GasA","TA","Y","SBrkr",752,0,0,752,1,0,1,0,2,1,"TA",4,"Typ",0,"Attchd",1984,"Unf",1,264,"TA","TA","Y",353,0,0,0,90,0,0,2,2010,"WD","Normal",2.46266692155656
